Sentiment,TweetId,TweetText
positive,1.27E+17,There is no social media without #Twitter... Who could be #Twitterless?
positive,1.27E+17,@AlexMufferi #twitter&gt;facebook
positive,1.27E+17,Guess I'm addicted to #Twitter! Writing the answers to 15 marks University exam questions in less than 140 characters! :P
positive,1.27E+17,"@SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, social side. This scares gov."
positive,1.27E+17,"Apples to oranges maybe, but #Twitter is way more engaging than #FB. Content vs. Stalkerismo"
positive,1.27E+17,Laying down on my bed and I'm on my favorite app. #twitternation #twitter &gt; #facebook
positive,1.27E+17,"@TheMarketaire This whole #Facebook change makes more nervous than excited. What about privacy, etc.? I much prefer #Twitter"
positive,1.27E+17,#Twitter #twitter :)
positive,1.27E+17,#Twitter &lt;33333
positive,1.27E+17,RT@jeffbullas Twitters impressive numbers  http://t.co/VJRSsfYn #Twitter #SMM #SocialMedia
positive,1.27E+17,fuck that facebook bullshit. #twitter bitch
positive,1.27E+17,#Twitter is hella coo... like farreal i love twitter.
positive,1.27E+17,FUCK #facebook #twitter is way better #teamfollowback #followme
positive,1.27E+17,Haven't been on this Twitter shit in a while man. Here because looks like #AboutThatLife be haven hella fun on #Twitter
positive,1.27E+17,twitter just helped me find the song from the end of a TV show i just watched. #Twitter &gt; ...
positive,1.27E+17,#twitter addict :)
positive,1.27E+17,"RT @drewbezanson: You can literally go back and forth between #Facebook, #twitter, #text and #email all do. #technology is too good."
positive,1.27E+17,@tas82011 Thnx. Isn't #Twitter pretty damn amazing! Hope yr enjoying it. Fast like you and I!
positive,1.27E+17,Dear #twitter I have missed you. Promise i'll keep in touch more often
positive,1.27E+17,#Twitter is interesting 24hrs a day. #Facebook is interesing 2hrs a day.
positive,1.27E+17,RT @derryXOwners: I like #twitter
positive,1.27E+17,But fb still sucks &amp; #twitter beats it anyday!
positive,1.27E+17,I love #twitter #twitterswag
positive,1.27E+17,I like #twitter
positive,1.27E+17,This twitter shit is funny and entertaining ... I haven't did shit all day but my fingers are hurting #twitter
positive,1.27E+17,RT @TreyHob21: #twitter gives everyone that voice that they believe should be heard by people... unlike real life... lol
positive,1.27E+17,#twitter i love you!
positive,1.27E+17,@KylieMessier yeahh you did! It was about time. Caught the #twitter bug and now i'm hooked!
positive,1.27E+17,@science_alex hashtags are used here #twitter&gt;facebook
positive,1.27E+17,I keep forgettin how much i really like #Twitter lol
positive,1.27E+17,#twitter :)
positive,1.27E+17,"#facebook, #Twitter , #spongebob, #nirvana. Great way to spend the night. :D"
positive,1.27E+17,RT @ahhfuckitsguss: #twitter can be so useful on letting out your feeling when you cant in the real world .
positive,1.27E+17,"My 3 biggest obsessions: #twitter, #dancemoms, and #desperatehousewives. &lt;3"
positive,1.27E+17,#twitter is jumpin as usual :)
positive,1.27E+17,My Facebook messed up and I had to make a new one so... add me! Haha at least #twitter is reliable
negative,1.27E+17,#Twitter y #Facebook OFF
negative,1.27E+17,#Twitter are you freaking kidding me #wth... http://t.co/zKn2bu5R
negative,1.27E+17,"RT @mainey_maine: RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/ ..."
negative,1.27E+17,Just hit my hourly usage limit on #twitter. How does that even happen? All I'm doing is listing people...and I was almost done! #ugh
negative,1.27E+17,"RT @FuckingShinez: #Twitter = #Dead ""this is why im never on it now"""
negative,1.27E+17,I hate #twitter right now..
negative,1.27E+17,I'm not getting all of my @ replies #twitter if it wasn't for my emails telling me that some1 replied to me I wouldn't even know it #nobueno
negative,1.27E+17,"Wtf is a tweet , sounds like tha dam cartoon network #tweeted #tweeter #twitter #twitterer"
negative,1.27E+17,#TWITTER SUCKS FOR HAVING A #FOLLOW LIMIT =\
negative,1.27E+17,@ZackSiezmagraff A few people are reporting #twitter retweets not working. Probably a technical problem.
negative,1.27E+17,So my mentions don't work? And my TL don't be wanting to update. Is #twitter moving servers or doing maintenance?
negative,1.27E+17,Well... @Paging_Dr_A has gotten back on #twitter.. there goes my TL lol
negative,1.27E+17,Anyone in #twitter land know if retweets are broken? Haven't seen any since Tuesday.
negative,1.27E+17,"RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/xGHoev8k"
negative,1.27E+17,"RT @ItalianJoya: i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!"
negative,1.27E+17,#Twitter ain't showing my current mentions or my tweets retweeted #Ughh
negative,1.27E+17,"i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!"
negative,1.27E+17,"#Twitter, will you please fix this RT problem?"
negative,1.27E+17,"#Twitter = #Dead ""this is why im never on it now"""
negative,1.27E+17,Im gonna need #Twitter to get all these problems fixed ASAP.
negative,1.27E+17,#Twitter'sMalfunctioningAgain
negative,1.27E+17,#Twitter is blowing me ; I can't see my retweets ;(
negative,1.27E+17,Man #Twitter Is Gettin #BORING
negative,1.27E+17,#twitter app also doesn't show me the conversation when I touch a tweet.
negative,1.27E+17,Anyone else having trouble with the (i)Pad #twitter app not updating @'s? I get notified but can't see them in the app.
negative,1.27E+17,"@Licia0321 Damn what the hell, I think my #Twitter might need a damn #Exorcist!!"
negative,1.27E+17,#Twitter got me all messed up everytime i compose a text msg i get stressed I only have 140 caracteres! all dis networkin is gettin confusin
negative,1.27E+17,"@8Sunni Yeah shit happens, #Twitter is a real whore sometimes!"
negative,1.27E+17,#Twitter is Fawkin up!!!
negative,1.27E+17,#twitter show my fuckin retweets bitch
negative,1.27E+17,RT @FucknWithFatty: #Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-
negative,1.27E+17,#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-
negative,1.27E+17,WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT
negative,1.27E+17,People should be more interesting on #facebook and #twitter at midnight. I'm getting bored.
negative,1.27E+17,"Tried explaining #Twitter to my mom, but her ""why would you want to do that?"" argument was pretty bulletproof. #igiveup"
negative,1.27E+17,#twitter is a fad. Was addicted now I don't rly care.
negative,1.27E+17,"RT @mixedchik22: #Twitter.... Side Affects include: Procrastination, No Sleep, Unable to Focus on ANYTHING, Subtweeting, RT, TT, and Low ..."
neutral,1.27E+17,Welp! Meh nd @RenaeDaniels Bout tah Call it ah Niqht Nite #Twitter
neutral,1.27E+17,"I wanna make the goose bump on your inner thigh show 
#twitter after dark ;)"
neutral,1.27E+17,Going in :( #work. Break at 2:30 and 5:30 #twitter time. See ya'll in the #am
neutral,1.27E+17,"01:50 no #msn e no #twitter 
e #Facebook."
neutral,1.27E+17,@kaiylw0lf So #Tumblr is way more addictive than #Twitter... but i still love both of them. and they can coincide with each other! #bromance
neutral,1.27E+17,Boaa noite #twitter *-*
neutral,1.27E+17,#TroyHopson needs a #twitter. Swear
neutral,1.27E+17,@D_REALRogers BE SLEEP N WHO NOEZ WHERE I BE BUT HOW IT's it U so called sleep but every 5 sec u got a new #twitter post up #btfu
neutral,1.27E+17,My #twitter age is 1 year 19 days 13 hours 37 minutes 17 seconds. Find out yours at http://t.co/XhRUA9Dz #twittertime
neutral,1.27E+17,#Twitter Off!
neutral,1.27E+17,@OFA_IA @BarackObama #itheperson wld like all gov reps 2 have the date and state they reside in posted on their #twitter pic. 4 #wethepeople
neutral,1.27E+17,Yooooooo #twitter ! @NowThatsBASIC_ is the new #AmberCole who wanna go 1st ? ayyeee she does this shit for a living .
neutral,1.27E+17,RT @yaksys: My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime
neutral,1.27E+17,@PrettyFuckn_Lee Welcum too #Twitter Cuz ;)
neutral,1.27E+17,1*Birthday* Shout-Out to 2 of my favorite people on #twitter!! @lizpope & @TheTinyJEWELBox Happy Birthday girls!
neutral,1.27E+17,@ThatsRealTalkin I'm doing the Tallman #Twitter list for fun!! I just wanna see how many men 6'3 and up are on Twitter! It's just for fun :)
neutral,1.27E+17,RT @zaibatsu: Should You Follow Back On Twitter? http://t.co/4Wwdy96I #sm #twitter
neutral,1.27E+17,A nigga can't even go to sleep nd wake up good ppl be trip'n over #Twitter
neutral,1.27E+17,I really dnt like to #follow people who never on #twitter
neutral,1.27E+17,"“@JTBrownn: #Twitter are freaking kidding #wth .. http://t.co/Mgn9GzZ1”
Haha wow"
neutral,1.27E+17,"8am dentist appointment, i really should be going to bed...#makesnomovetogetupfromcomputer #twitter"
neutral,1.27E+17,#Twitter'OFF
neutral,1.27E+17,My #twitter age is 1 year 65 days 18 hours 47 minutes 24 seconds. Find out yours at http://t.co/tQMSBDrx #twittertime
neutral,1.27E+17,RT @D_SNAPS: RT @Charlielace Instead of updating your #Twitter why don't you update your life!
neutral,1.27E+17,@MauroGarcia92 dale ok..!solo #twitter !!
neutral,1.27E+17,Good Night #Twitter.
neutral,1.27E+17,RT @twinkleG_ray: Quit acting all hard. It's only #twitter
neutral,1.27E+17,@ManwitPURPOSE50 what are you doing now on #twitter????
neutral,1.27E+17,@IDGAFBoutYou llssss.yea I kno.lol.I ain't been fuckin wit dis joint.I guess #twitter missed me tho huh.slsss.lol
neutral,1.27E+17,Why do I always blow up #twitter at like 1am? #sorryfollowers
neutral,1.27E+17,@sarahhjessica your seriously addicted 2 #twitter
neutral,1.27E+17,WHTS GOIN ON #TWITTER FAM
neutral,1.27E+17,Raza Abbas NumeroUno :: (RazaNumeroUno) : thanks for #following me on #Twitter! Happy Tweeting !!!
neutral,1.27E+17,RT @smart__reMarks RT @Its_kcheese: some stuff you only find on #TWITTER lolz &lt;---- LMAO
neutral,1.27E+17,Lls. && im actually tlkin about #twitter
neutral,1.27E+17,"Thanks 2 my new #Twitter connections! @ecogreenvalet1,@brunodgama,@inez260,@moniqueprothero,@leviti09,@ChristyJBPL,@TonyMicheal, Chk Em Out!"
neutral,1.27E+17,"Yu cant answer , But yu can b on #Fb Nd #Twitter"
neutral,1.27E+17,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/h8geayT5 #twitter
neutral,1.27E+17,I don't see the point of following a news station on #twitter if there's breaking news people are gunna tweet about it anyway #obvs
neutral,1.27E+17,on oovoo with @_LoveIsThe_Ki dumb ass #excuseme #twitter
neutral,1.27E+17,RT @Its_kcheese: some stuff you only find on #TWITTER lolz
neutral,1.27E+17,Quit acting all hard. It's only #twitter
neutral,1.27E+17,@DylawnWard 100 tweets already? Damn son #twitter #whore #twitwhore #gi #get #it?
neutral,1.27E+17,"""@socialfans: Top Twitter Related Sites http://t.co/JoDmoruF #design"" #twitter"
neutral,1.27E+17,#Follow my main #Twitter @AikoChristine need more #followers help me get to 500
neutral,1.27E+17,High as a mother fucker I'm addicted to #Twitter can't even go to sleep lol
neutral,1.27E+17,RT @BigMelo216_TSA: On da phone wit @AllThisASS & she was HAPPY AF!!! she got out #Twitter JAIL! thirsty lol
neutral,1.27E+17,RT @MonicaaC_: Damn tired! .. Need some rest! Night #twitter
neutral,1.27E+17,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/Xm2blIfC"
neutral,1.27E+17,"Can an algorithm be wrong? #Twitter Trends, the specter of #censorship, and our faith in the algorithms around us http://t.co/3NxZT7hd"
neutral,1.27E+17,SO I HAD HER MAKE A #TWITTER SHE'S HOT & SEXY EVERY ONE FOLLOW ONE 1 MA NEW FOLLOWER'S @Rocioo08 LEGOOO! ! !
neutral,1.27E+17,@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US
neutral,1.27E+17,Zzzzzzzzzzzz... #night #Twitter #GodBless
neutral,1.27E+17,Adult swim #twitter
neutral,1.27E+17,"RT ""@RobyQQ: Your #Twitter followers either like you for your sense of humor or sex appeal."" -- I guess, I'm funny then... LOL!"
neutral,1.27E+17,Did a couple of changes..#Twitter
neutral,1.27E+17,So im chillin at work finally gettin a chance 2 be on #Twitter wat I miss so far?¿
neutral,1.27E+17,My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime
neutral,1.27E+17,#TWITTER OFF.
neutral,1.27E+17,RT @alibabaoglan: Presentation: 7 Best Ideas to Use #Twitter More Efficiently - http://t.co/AYMeFITC #howto
neutral,1.27E+17,"Need to study vocabb :/ 
#twitter addicted"
neutral,1.27E+17,Nite #twitter
neutral,1.27E+17,@SGarney I put the picture up on #twitter. I did it cause everyone on twitter is cool and your not. #getsamanthaofftwittereveryone
neutral,1.27E+17,My #twitter age is 1 year 325 days 10 hours 18 minutes 7 seconds. Find out yours at http://t.co/0zAtZhKP #twittertime
neutral,1.27E+17,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 21
neutral,1.27E+17,yeah im gon #twitter but fuck wit me....
neutral,1.27E+17,@simonsays_payme @KaleMurphy @chatoney #twitter addict.. Tweeting while being a Lil BITCH #jerkoffmore #KYS #SMILE http://t.co/7JDvu514
neutral,1.27E+17,#JustBecause you got a few followers on #twitter don't make you a celebrity
neutral,1.27E+17,"People that do this "" #This #Is #My #Twitter "" and pound everything. Needs to delete their Twitter."
neutral,1.27E+17,RT @Jackiebaaby_: #'s are  #for #twitter #NOT #facebook. Duuuuhhh
neutral,1.27E+17,@_ahooten23 welcomee to #twitter
neutral,1.27E+17,Finally off to bed..Nighty night #twitter world!
neutral,1.27E+17,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] #twitter #occupywallstreet #teamfollowback #autofollow http://t.co/IRYn5Vis
neutral,1.27E+17,RT @Gaabisfc_: My #twitter age is 219 days 12 hours 26 minutes 28 seconds. Find out yours at http://t.co/eOCFm1kD #twittertime
neutral,1.27E+17,According to #twitter I have the same amount of followers as followees....#notgoingtolast
neutral,1.27E+17,#twitter is trippin
neutral,1.27E+17,Is there a way that I can post voice notes on #twitter??
neutral,1.27E+17,"RT @TweezardCom: #twitter Adam Levine Takes Aim at 'Evil' Fox News, Starts Twitter Spat http://t.co/qcYTszff #tweezard"
neutral,1.27E+17,GN #Twitter Homies
neutral,1.27E+17,I can't believe @mr_malie504 is not on #Twitter
neutral,1.27E+17,@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN
neutral,1.27E+17,@StaceHendrix Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/EWFffl35
neutral,1.27E+17,@obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk
neutral,1.27E+17,i aint did shit on #twitter untill every girl of #http://t.co/STr7gO6W following me #goalset lol
neutral,1.27E+17,RT @igorlilmonster: My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime
neutral,1.27E+17,#Twitter Off n.n
neutral,1.27E+17,ALRIGHT I'm going to sleep. #GoodNight #Twitter
neutral,1.27E+17,@JakeDizzleWins We Need To Speak Sum Real Shit On #Twitter
neutral,1.27E+17,@PuraGenteBienAv me podrian dar el #face o #twitter del chavito qe siempre traee lentess transparentes le dicn #chicken little x fiiss :)
neutral,1.27E+17,woke  up  dis  morning  so  i'm  stil  alive #twitter
neutral,1.27E+17,"3,2,1,0 #Twitter OFF"
neutral,1.27E+17,Just because you follow me on #twitter does NOT mean we cool. As you can see I didnt follow yo thirsty ass back. #dummy -.- xD
neutral,1.27E+17,getn off gn #twitter
neutral,1.27E+17,@KylisInATL HEY! Get Back On #Twitter :-)
neutral,1.27E+17,RT @Charlielace Instead of updating your #Twitter why don't you update your life!
neutral,1.27E+17,#Occupy #Twitter...Let&#39;s make Twitter a Social Media not a just a Bulletin Board. Engage! Interact! Socialize!
neutral,1.27E+17,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 1
neutral,1.27E+17,Your #Twitter followers either like you for your sense of humor or sex appeal.
neutral,1.27E+17,"facebook oof , #twitter of... night night every1!"
neutral,1.27E+17,"#twitter Adam Levine Takes Aim at 'Evil' Fox News, Starts Twitter Spat http://t.co/dZmPhbut #tweezard"
neutral,1.27E+17,#Niggas on here talking bout sharing one condom with his boy to run a train on the same girl only on #twitter you #nasty muthafucka
neutral,1.27E+17,@jacobstanton2 #twitter has kind of turned into our #lives
neutral,1.27E+17,I wanna RT a lot of tweets.. but my app won't work. What's the best #Twitter #App??
neutral,1.27E+17,#Twitter FDP
neutral,1.27E+17,"@Marlorific well, I feel great about being your first #twitter friend :)"
neutral,1.27E+17,How to tweet... like a #celeb ;) http://t.co/cQfsjDwB #twitter
neutral,1.27E+17,"RT @an_anonyma: U can't see who RTed Ur stuff, & this is because of #twitter #censorship? Jeez, people. It's #binaryfaires teaching your ..."
neutral,1.27E+17,"Hey I'm doing this, at this place, around this time (you should come). #Twitter"
neutral,1.27E+17,I need 2 unfollow some of these wannabe G's! RT @SteveGr8ofTeeZ: RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline  //Hell no.
neutral,1.27E+17,"U can't see who RTed Ur stuff, & this is because of #twitter #censorship? Jeez, people. It's #binaryfaires teaching your vain ass a lesson!"
neutral,1.27E+17,"#Twitter must be sharing, caring, interacting, socializing...Don&#39;t K+ does who ignore you...Give  a K+ to thise who truly are #social"
neutral,1.27E+17,#goodmourning #twitter
neutral,1.27E+17,got my blade for these #twitter streets third shift
neutral,1.27E+17,"RT @callmePinoc: RT @Crazy_Golfer: ""If you lose followers on #Twitter don't worry even Jesus lost followers"" ~Unknown #quote via @smqueue"
neutral,1.27E+17,Ppl emphasize to make thyself look greater then they are! #twitter!
neutral,1.27E+17,~~~~&gt; RT @RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless
neutral,1.27E+17,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25
neutral,1.27E+17,@The_DJ_Show #welcome to #twitter my #friend. #hashtags
neutral,1.27E+17,#Twitter #Followers #Free: http://t.co/63VeKuZr
neutral,1.27E+17,M'kiite #twitter Off
neutral,1.27E+17,Wishing I can sleep all day 2morrow but I got practice... GN #Twitter
neutral,1.27E+17,@Bthompson16 if I was #toocool for #twitter then I wouldn't go on it and as a result my life would be boring so I don't think I am
neutral,1.27E+17,“@RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless”
neutral,1.27E+17,RT @Charlielace: Instead of updating your #Twitter why don't you update your life!
neutral,1.27E+17,"Karate kid, skittles and cranberry juice. Goodnight #twitter"
neutral,1.27E+17,"you got 18 mentions go click on them , run , run , run :::::::: only 1 new ::::: ha ha ha ha #Twitter was kidding with u #Twit2alsh"
neutral,1.27E+17,#Twitter OFF ☑
neutral,1.27E+17,"RT @SharonHayes: Top 50 #Twitter Acronyms, Abbreviations and Initialisms http://t.co/EQGBHNq6  /via @ruhanirabin"
neutral,1.27E+17,"Thank you, me too. Looking forward to reviewing your book @WarrenWhitlock #twitter #authors #socialmedia"
neutral,1.27E+17,#Twitter is hella funny when got people on here you grew up with....lmao
neutral,1.27E+17,@THEmattbruening Took your #Twitter virginity. #bitch
neutral,1.27E+17,Instead of updating your #Twitter why don't you update your life!
neutral,1.27E+17,Top thing you would change about #twitter - go!
neutral,1.27E+17,RT @Te_AmoTam: #twitter is not #eharmony
neutral,1.27E+17,RT @jeffbullas: Twitter Reveals It’s Latest Growth Numbers http://t.co/SujtK4fS #Twitter #SMM #SocialMedia
neutral,1.27E+17,My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime
neutral,1.27E+17,WordPress Plugin - 2-Klicks-Button -... http://t.co/UjIvD1xu #2-Klicks-Button #Facebook #Google+ #Like #Socialshareprivacy #Twitter
neutral,1.27E+17,@alexbabb9 Alexthe_ASSholeBabb should be your new #Twitter name
neutral,1.27E+17,#twitter and #Facebook gone get sumbody beat up mane everybody b so reckless
neutral,1.27E+17,Facebook and #Twitter Off
neutral,1.27E+17,@jacobstanton2 you're actually #toocool for #twitter :)
neutral,1.27E+17,#twitter is not #eharmony
neutral,1.27E+17,RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline  // Hell no.
neutral,1.27E+17,wow good old classic #HoodMemories some #Classic moments there i had to share on #Twitter
neutral,1.27E+17,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 26
neutral,1.27E+17,RT @Lecko_alx: My #twitter age is 2 years 94 days 1 hour 40 minutes 33 seconds. Find out yours at http://t.co/spItzFcx #twittertime
neutral,1.27E+17,#Twitter&FBOff
neutral,1.27E+17,My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime
neutral,1.27E+17,"RT @Crazy_Golfer: ""If you lose followers on #Twitter don't worry even Jesus lost followers"" ~Unknown #quote via @smqueue"
neutral,1.27E+17,Got to do it!RT @ElderMLTillerJr: I am cracking up at @BishopWSThomas advertising for #Twitter LOL
neutral,1.27E+17,"I tried to explain why you would do ""The #Twitter "" :   &#8220;The Twitter&#8221;: http://t.co/opjnrXlb @jefferypjacobs"
neutral,1.27E+17,YAAAAAAAAY @BoogieDeBeast made my Tallman #Twitter list standing 6'6 BaYbeeeee
neutral,1.27E+17,Damn tired! .. Need some rest! Night #twitter
neutral,1.27E+17,RT @Xo_Rosibel_: HEY EVERYBODY THAT HAS A #TWITTER FOLLOW ME NOWW @Aye_Cassandra @TeenSwagQuotess @_FcknJane @autumn_tarbania @Ayoo_Mari ...
neutral,1.27E+17,#twitter that's wassup ! lol!
neutral,1.27E+17,@jacobstanton2 @Ryan_Burke4 doesn't take much to be cool on #twitter
neutral,1.27E+17,Getting some blank rows in my #Twitter feed on the website. Are you?
neutral,1.27E+17,if u couldnt tweet from your phone a lot of people wouldnt be on #twitter -- #broke #fact
neutral,1.27E+17,RT @_Shelly: mm but yeo .. #twitter .. free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND !
neutral,1.27E+17,My #twitter age is 1 year 148 days 1 hour 15 minutes 56 seconds. Find out yours at http://t.co/hcR3FSpD #twittertime
neutral,1.27E+17,"- #twitter please forgive my last slew of tweets I'm having a rough night , but I pray you'll forgive me .#tosleepigo"
neutral,1.27E+17,Where is #Twitter
neutral,1.27E+17,Goodmorning #twitter! :)
neutral,1.27E+17,RT @LIL_HAM05: @Nikki_BoBo #Twitter after dark
neutral,1.27E+17,bye bye #twitter ;)
neutral,1.27E+17,@Nikki_BoBo #Twitter after dark
neutral,1.27E+17,@natemarozzi that's what #Twitter is for
neutral,1.27E+17,"Hello !!! Centuries past till to write on #twitter !!!
Love you !!! :)"
neutral,1.27E+17,"@LOvely_MsToya relaxin, my mind! And #twitter"
neutral,1.27E+17,"my phone is off......thank GOD.# FUCK SPRINT . IM ON #TWITTER 2NITE
#LINAS"
neutral,1.27E+17,RT @netteo81: RT @nine_oh SIMPLY DA BEST ON #TWITTER MY TWEEPS @jbdancingmachin @EpicQuotesOrg @gowhitedawg (cont) http://t.co/rcpe86Bw
neutral,1.27E+17,RT @Luisfitq: Ty!RT @nine_oh: SIMPLY DA BEST ON #TWITTER MY TWEEPS @MsCarieFWR @dizzleb19 @LBN_Prod @Federal_and_Co @KimDeanMusic @mscre ...
neutral,1.27E+17,I figgured if my #twitter Lady-Gems friends get new one's that I can too! =) My New Boo http://t.co/dXN6NpIB
neutral,1.27E+17,Ohemgee. Be a follower..... #twitter
neutral,1.27E+17,"How to Keep Up With Over 100,000 #Twitter Followers http://t.co/XD5GST4L for those of you with this many tweeps rock on, i'm not there YET=)"
neutral,1.27E+17,RT @MyHoopDreams: Im Chillin Man  Trying To Stay #Humble Its Just Hard When Niggas Hatin And Pump Fakin  Via #Twitter
neutral,1.27E+17,How strategic is our technology agenda? http://t.co/bmeiy5rq #Twitter #Strategy
neutral,1.27E+17,RT @iGainFollows: Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autop ...
neutral,1.27E+17,#uberSocial on #blackberry #crackberry is better than the actual #twitter site. It's wack on the iphone. #CoolStoryBro
neutral,1.27E+17,Do real thugs have #twitter? #confusedbymytimeline
neutral,1.27E+17,YAAAAAAAAY @Freakbull_ made my Tallman #Twitter standing 6'4 BaYbeeeee
neutral,1.27E+17,finally logged back in!!!! what&#39;s up #twitter!!!
neutral,1.27E+17,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 13
neutral,1.27E+17,#Twitter lies RT @amerikusl I lose all my friends once they get pregnant :-(
neutral,1.27E+17,"RT @nagoul1: Can anyone please explain to us why the #Retweet ""issue"" is happening to many, but not to others? #twitter #tweeting #tweeps"
neutral,1.27E+17,#twitter&facebookOff good night everyone   bye bye
neutral,1.27E+17,"Can anyone please explain to us why the #Retweet ""issue"" is happening to many, but not to others? #twitter #tweeting #tweeps"
neutral,1.27E+17,Why everytime I spazz on #twitter yall think some chick done hurt my feelings..I aint w/ Annette no more.. Lol
neutral,1.27E+17,Niggas be in they feelings on #twitter hella funny
neutral,1.27E+17,Wowww | Can watching #Twitter trends help predict the future? http://t.co/2bRzlsGc via @zite
neutral,1.27E+17,#twitter off :) good night for everybody !
neutral,1.27E+17,Facebook is becoming trashier and trashier #twitter
neutral,1.27E+17,My #twitter age is 2 years 0 days 3 hours 31 minutes 17 seconds. Find out yours at http://t.co/xNCmtWWb #twittertime
neutral,1.27E+17,"RT @SharonHayes: Top 50 #Twitter Acronyms, Abbreviations and Initialisms http://t.co/nEqHcJsY  /via @ruhanirabin"
neutral,1.27E+17,«@BigBellyBigCuz RT @Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.»
neutral,1.27E+17,I don't know why people choose to talk to me on #Twitter! .when you have my number ..!!!!
neutral,1.27E+17,GoodNight #Twitter:)
neutral,1.27E+17,"watching a ""new"" interview with @L1LD3BB13 giving props to #twitter glad to see her out on her own doing her own thang;"
neutral,1.27E+17,#Facebook Y #Twitter Off xd
neutral,1.27E+17,Some1 shld create a Business where they take ppl's #twitter streams over a period of time & make them into a nice book. #keepsake #urwelcome
neutral,1.27E+17,THANX ! @DesertBeacon @oldivory @bennettgina @yywhy #TWITTER Love and early #FF in case i cant see ! KEEP IT GOING ! #P2
neutral,1.27E+17,#Twitter Introduces Free Twitter Web Analytics Tool http://t.co/HdLjWzaw via @HubSpot #reporting
neutral,1.27E+17,Sleep. Finally. #Twitter
neutral,1.27E+17,Trying to identify a #constantcontact expert - anyone on #twitter?
neutral,1.27E+17,Bedtime good night #twitter #goodnightworld
neutral,1.27E+17,I'm goin 2 bed #TWITTER dead tonight
neutral,1.27E+17,"Top 50 #Twitter Acronyms, Abbreviations and Initialisms http://t.co/nEqHcJsY  /via @ruhanirabin"
neutral,1.27E+17,@SincerelytiGG_ I guess dat wat #twitter does lol
neutral,1.27E+17,Tired A'f &gt;.&lt; #Twitter Off
neutral,1.27E+17,Goodnight #twitter 
neutral,1.27E+17,Ok so my #EX girlfriend hacked my #TWITTER this should be funny
neutral,1.27E+17,RT @Free_Nuttball: #fuckyoumean #Pittsburgh don't got the best #twitter.
neutral,1.27E+17,RT @Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.
neutral,1.27E+17,"#Recruiting Tip: Ask yourself: why am I not building my personal brand on #LinkedIn, #Twitter, and #Facebook?"
neutral,1.27E+17,“@Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.”
neutral,1.27E+17,"RT @iLoveMyTats: Lmao. RT @MissAyunnaaa Well that's my que, bye #Twitter , #oomf finna start quotin lines from #ATL lol"
